candidate,recipe,vocab_size,category,documents,chars,utf8_bytes,characters_per_token,bytes_per_token,exact_round_trip_rate,unknown_token_count,byte_fallback_tokens,fallback_byte_token_utilization,average_piece_length,longest_piece_chars,token_count_p50,token_count_p90,token_count_p99,tokens_per_document,tokens_per_episode,context_chars_512,context_chars_1024,context_chars_2048,context_chars_4096
n-reversible-sp-unigram-64k,N,64000,old_orthography,1,13,39,1.8571428571428572,5.571428571428571,1.0,0,0,0.0,1.8571428571428572,4,7,7,7,7.0,7.0,950.8571428571429,1901.7142857142858,3803.4285714285716,7606.857142857143
n-reversible-sp-unigram-64k,N,64000,ruby_rendered,2,25,75,1.6666666666666667,5.0,1.0,0,0,0.0,1.6696428571428572,3,7.5,7.9,7.99,7.5,7.5,853.3333333333334,1706.6666666666667,3413.3333333333335,6826.666666666667
n-reversible-sp-unigram-64k,N,64000,technical,2,34542,54848,1.6946475003679538,2.690869842515822,1.0,0,205,0.010057400775155767,1.8787605625090122,16,10191.5,12375.900000000001,12867.39,10191.5,10191.5,867.6595201883923,1735.3190403767846,3470.6380807535693,6941.276161507139
n-reversible-sp-unigram-64k,N,64000,technical_ja,1,27,43,1.2857142857142858,2.0476190476190474,1.0,0,0,0.0,1.2857142857142858,3,21,21,21,21.0,21.0,658.2857142857143,1316.5714285714287,2633.1428571428573,5266.285714285715
n-reversible-sp-unigram-64k,N,64000,unicode_edge,14,70,137,0.7526881720430108,1.4731182795698925,1.0,0,45,0.4838709677419355,3.0473389355742295,6,6.0,11.400000000000002,16.349999999999994,6.642857142857143,6.642857142857143,385.3763440860215,770.752688172043,1541.505376344086,3083.010752688172
n-reversible-sp-unigram-64k,N,64000,web_novel,26,148548,395051,2.3602650269316934,6.276927721372166,1.0,0,131,0.0020814465258909703,2.7909762348763127,16,1967.0,5572.0,7261.0,2420.653846153846,2420.653846153846,1208.455693789027,2416.911387578054,4833.822775156108,9667.645550312216
n-reversible-sp-unigram-64k,N,64000,whitespace,2,34,46,1.8888888888888888,2.5555555555555554,1.0,0,1,0.05555555555555555,2.811688311688312,8,9.0,10.6,10.96,9.0,9.0,967.1111111111111,1934.2222222222222,3868.4444444444443,7736.888888888889
w-reversible-sp-unigram-8k,W,8000,aa,97,468268,1303346,1.9624580387489365,5.462175153910307,1.0,0,4495,0.018838034809503253,2.255273784391308,16,2014,3379.0,13727.639999999981,2459.9278350515465,2459.9278350515465,1004.7785158394555,2009.557031678911,4019.114063357822,8038.228126715644
w-reversible-sp-unigram-8k,W,8000,aozora_kyu_kyu,15,98589,283524,1.1818672229015321,3.3988347838595985,1.0,0,12651,0.1516579155577933,1.8967992078125118,8,2415,13662.8,19261.779999999995,5561.2,5561.2,605.1160181255844,1210.232036251169,2420.464072502338,4840.928145004676
w-reversible-sp-unigram-8k,W,8000,aozora_shin_kyu,51,363135,1049668,1.299765556490148,3.7570664137301573,1.0,0,15840,0.056695957191688885,1.5610739431535736,8,3389,10474,43415.0,5478.137254901961,5478.137254901961,665.4799649229558,1330.9599298459116,2661.919859691823,5323.839719383646
w-reversible-sp-unigram-8k,W,8000,aozora_shin_shin,37,500000,1454404,1.4959937287942888,4.351558526266658,1.0,0,7551,0.02259249729225135,1.5684246002070301,8,3637,14491.199999999997,68133.08000000002,9033.135135135135,9033.135135135135,765.9487891426759,1531.8975782853518,3063.7951565707035,6127.590313141407
w-reversible-sp-unigram-8k,W,8000,code,1,36,36,1.0285714285714285,1.0285714285714285,1.0,0,0,0.0,1.0571428571428572,2,35,35,35,35.0,35.0,526.6285714285714,1053.2571428571428,2106.5142857142855,4213.028571428571
w-reversible-sp-unigram-8k,W,8000,english,1,44,44,1.0,1.0,1.0,0,0,0.0,1.0,1,44,44,44,44.0,44.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-8k,W,8000,gyaru,13,211,547,0.8373015873015873,2.1706349206349205,1.0,0,100,0.3968253968253968,2.5880350058636554,6,16,28.0,36.79999999999999,19.384615384615383,19.384615384615383,428.6984126984127,857.3968253968254,1714.7936507936508,3429.5873015873017
w-reversible-sp-unigram-8k,W,8000,historical_kana,1,11,33,1.2222222222222223,3.6666666666666665,1.0,0,3,0.3333333333333333,3.111111111111111,6,9,9,9,9.0,9.0,625.7777777777778,1251.5555555555557,2503.1111111111113,5006.222222222223
w-reversible-sp-unigram-8k,W,8000,kakikudashi,690,7344,22032,0.9966074094178314,2.9898222282534945,1.0,0,1359,0.18442122404668204,1.9257396776993962,6,11.0,14.0,18.220000000000027,10.679710144927537,10.679710144927537,510.2629936219297,1020.5259872438594,2041.0519744877188,4082.1039489754376
w-reversible-sp-unigram-8k,W,8000,kanbun,690,4292,12876,0.828731415331145,2.486194245993435,1.0,0,1374,0.26530218188839544,2.0657306844902754,6,7.0,11.0,13.0,7.505797101449275,7.505797101449275,424.31048464954625,848.6209692990925,1697.241938598185,3394.48387719637
w-reversible-sp-unigram-8k,W,8000,modern_ja,1,11,33,2.2,6.6,1.0,0,0,0.0,2.2,4,5,5,5,5.0,5.0,1126.4,2252.8,4505.6,9011.2
w-reversible-sp-unigram-8k,W,8000,old_orthography,1,13,39,1.0,3.0,1.0,0,6,0.46153846153846156,3.6153846153846154,6,13,13,13,13.0,13.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-8k,W,8000,ruby_rendered,2,25,75,1.0,3.0,1.0,0,3,0.12,1.6168831168831168,6,12.5,13.7,13.969999999999999,12.5,12.5,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-8k,W,8000,technical,2,34542,54848,1.1884805945499588,1.8871456096889623,1.0,0,651,0.022398843930635837,1.4275644226824564,16,14532.0,18143.2,18955.72,14532.0,14532.0,608.5020644095789,1217.0041288191578,2434.0082576383156,4868.016515276631
w-reversible-sp-unigram-8k,W,8000,technical_ja,1,27,43,1.125,1.7916666666666667,1.0,0,0,0.0,1.125,3,24,24,24,24.0,24.0,576.0,1152.0,2304.0,4608.0
w-reversible-sp-unigram-8k,W,8000,unicode_edge,14,70,137,0.693069306930693,1.3564356435643565,1.0,0,45,0.44554455445544555,2.924719887955182,6,7.0,11.400000000000002,16.349999999999994,7.214285714285714,7.214285714285714,354.8514851485148,709.7029702970297,1419.4059405940593,2838.8118811881186
w-reversible-sp-unigram-8k,W,8000,web_novel,26,148548,395051,1.70533131285301,4.535186205629793,1.0,0,1070,0.012283601965376315,2.0590194659466956,16,2803.5,7435.0,10071.25,3350.3076923076924,3350.3076923076924,873.1296321807412,1746.2592643614823,3492.5185287229647,6985.037057445929
w-reversible-sp-unigram-8k,W,8000,whitespace,2,34,46,1.1724137931034482,1.5862068965517242,1.0,0,1,0.034482758620689655,1.65625,8,14.5,15.7,15.969999999999999,14.5,14.5,600.2758620689655,1200.551724137931,2401.103448275862,4802.206896551724
w-reversible-sp-unigram-16k,W,16000,aa,97,468268,1303346,2.263377946628385,6.299735607016323,1.0,0,4495,0.0217266263551953,2.5911517830137187,16,1738,2949.2000000000003,11861.479999999983,2132.8762886597938,2132.8762886597938,1158.8495086737332,2317.6990173474665,4635.398034694933,9270.796069389866
w-reversible-sp-unigram-16k,W,16000,aozora_kyu_kyu,15,98589,283524,1.2662667933931002,3.641552570063449,1.0,0,12651,0.16248811939685068,2.09542634065016,16,2200,12831.6,18326.859999999997,5190.533333333334,5190.533333333334,648.3285982172673,1296.6571964345346,2593.3143928690693,5186.6287857381385
w-reversible-sp-unigram-16k,W,16000,aozora_shin_kyu,51,363135,1049668,1.4110001554243083,4.078598072738576,1.0,0,15840,0.06154802611128381,1.7415480703183108,16,3084,9925,40196.5,5046.274509803921,5046.274509803921,722.4320795772459,1444.8641591544917,2889.7283183089835,5779.456636617967
w-reversible-sp-unigram-16k,W,16000,aozora_shin_shin,37,500000,1454404,1.654708638902862,4.813229726509756,1.0,0,7551,0.024989409864711022,1.7865820608773766,16,3186,13127.199999999997,62485.52000000001,8166.7027027027025,8166.7027027027025,847.2108231182654,1694.4216462365307,3388.8432924730614,6777.686584946123
w-reversible-sp-unigram-16k,W,16000,code,1,36,36,1.0285714285714285,1.0285714285714285,1.0,0,0,0.0,1.0571428571428572,3,35,35,35,35.0,35.0,526.6285714285714,1053.2571428571428,2106.5142857142855,4213.028571428571
w-reversible-sp-unigram-16k,W,16000,english,1,44,44,1.0232558139534884,1.0232558139534884,1.0,0,0,0.0,1.0232558139534884,2,43,43,43,43.0,43.0,523.9069767441861,1047.8139534883721,2095.6279069767443,4191.2558139534885
w-reversible-sp-unigram-16k,W,16000,gyaru,13,211,547,0.8828451882845189,2.288702928870293,1.0,0,100,0.41841004184100417,2.708343583242369,6,14,27.8,36.79999999999999,18.384615384615383,18.384615384615383,452.01673640167365,904.0334728033473,1808.0669456066946,3616.1338912133892
w-reversible-sp-unigram-16k,W,16000,historical_kana,1,11,33,1.2222222222222223,3.6666666666666665,1.0,0,3,0.3333333333333333,3.111111111111111,6,9,9,9,9.0,9.0,625.7777777777778,1251.5555555555557,2503.1111111111113,5006.222222222223
w-reversible-sp-unigram-16k,W,16000,kakikudashi,690,7344,22032,1.0369951990963004,3.1109855972889013,1.0,0,1359,0.1918949449308105,1.9979435962588137,6,10.0,14.0,18.0,10.263768115942028,10.263768115942028,530.9415419373058,1061.8830838746117,2123.7661677492233,4247.532335498447
w-reversible-sp-unigram-16k,W,16000,kanbun,690,4292,12876,0.8361581920903954,2.5084745762711864,1.0,0,1374,0.26767971946230273,2.083734818037887,6,7.0,11.0,13.0,7.439130434782609,7.439130434782609,428.11299435028246,856.2259887005649,1712.4519774011299,3424.9039548022597
w-reversible-sp-unigram-16k,W,16000,modern_ja,1,11,33,2.75,8.25,1.0,0,0,0.0,2.75,4,4,4,4,4.0,4.0,1408.0,2816.0,5632.0,11264.0
w-reversible-sp-unigram-16k,W,16000,old_orthography,1,13,39,1.0,3.0,1.0,0,6,0.46153846153846156,3.6153846153846154,6,13,13,13,13.0,13.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-16k,W,16000,ruby_rendered,2,25,75,1.0869565217391304,3.260869565217391,1.0,0,3,0.13043478260869565,1.7538461538461538,6,11.5,12.7,12.969999999999999,11.5,11.5,556.5217391304348,1113.0434782608695,2226.086956521739,4452.173913043478
w-reversible-sp-unigram-16k,W,16000,technical,2,34542,54848,1.2588192419825073,1.9988338192419826,1.0,0,651,0.023724489795918367,1.5231347673632623,16,13720.0,17308.8,18116.28,13720.0,13720.0,644.5154518950437,1289.0309037900875,2578.061807580175,5156.12361516035
w-reversible-sp-unigram-16k,W,16000,technical_ja,1,27,43,1.2272727272727273,1.9545454545454546,1.0,0,0,0.0,1.2272727272727273,3,22,22,22,22.0,22.0,628.3636363636364,1256.7272727272727,2513.4545454545455,5026.909090909091
w-reversible-sp-unigram-16k,W,16000,unicode_edge,14,70,137,0.7,1.37,1.0,0,45,0.45,2.9336484593837535,6,7.0,11.400000000000002,16.349999999999994,7.142857142857143,7.142857142857143,358.4,716.8,1433.6,2867.2
w-reversible-sp-unigram-16k,W,16000,web_novel,26,148548,395051,1.9608226193933314,5.214643997993611,1.0,0,1070,0.014123920906042926,2.36612343453454,16,2422.0,6565.5,8733.5,2913.769230769231,2913.769230769231,1003.9411811293857,2007.8823622587713,4015.7647245175426,8031.529449035085
w-reversible-sp-unigram-16k,W,16000,whitespace,2,34,46,1.2142857142857142,1.6428571428571428,1.0,0,1,0.03571428571428571,1.7,8,14.0,14.8,14.98,14.0,14.0,621.7142857142857,1243.4285714285713,2486.8571428571427,4973.714285714285
w-reversible-sp-unigram-24k,W,24000,aa,97,468268,1303346,2.422393279119333,6.742328305088253,1.0,0,4495,0.023253046950979784,2.7649016840899656,16,1645,2760.8,11044.959999999988,1992.8659793814434,1992.8659793814434,1240.2653589090985,2480.530717818197,4961.061435636394,9922.122871272788
w-reversible-sp-unigram-24k,W,24000,aozora_kyu_kyu,15,98589,283524,1.3013503346137092,3.7424464420068904,1.0,0,12651,0.16699006058686097,2.166018410886423,16,2140,12531.6,17845.699999999997,5050.6,5050.6,666.2913713222191,1332.5827426444382,2665.1654852888764,5330.330970577753
w-reversible-sp-unigram-24k,W,24000,aozora_shin_kyu,51,363135,1049668,1.4602559926652432,4.220975635256696,1.0,0,15840,0.06369657269009446,1.807797077953108,16,2967,9650,38889.5,4876.058823529412,4876.058823529412,747.6510682446045,1495.302136489209,2990.604272978418,5981.208545956836
w-reversible-sp-unigram-24k,W,24000,aozora_shin_shin,37,500000,1454404,1.7302534821351327,5.032975170862532,1.0,0,7551,0.026130288087204776,1.8716453110712936,16,3039,12514.199999999997,59865.12000000001,7810.135135135135,7810.135135135135,885.889782853188,1771.779565706376,3543.559131412752,7087.118262825504
w-reversible-sp-unigram-24k,W,24000,code,1,36,36,1.0285714285714285,1.0285714285714285,1.0,0,0,0.0,1.0571428571428572,3,35,35,35,35.0,35.0,526.6285714285714,1053.2571428571428,2106.5142857142855,4213.028571428571
w-reversible-sp-unigram-24k,W,24000,english,1,44,44,1.0232558139534884,1.0232558139534884,1.0,0,0,0.0,1.0232558139534884,2,43,43,43,43.0,43.0,523.9069767441861,1047.8139534883721,2095.6279069767443,4191.2558139534885
w-reversible-sp-unigram-24k,W,24000,gyaru,13,211,547,0.8978723404255319,2.3276595744680852,1.0,0,100,0.425531914893617,2.756992085737025,6,14,27.0,36.67999999999999,18.076923076923077,18.076923076923077,459.7106382978723,919.4212765957446,1838.8425531914893,3677.6851063829786
w-reversible-sp-unigram-24k,W,24000,historical_kana,1,11,33,1.2222222222222223,3.6666666666666665,1.0,0,3,0.3333333333333333,3.111111111111111,6,9,9,9,9.0,9.0,625.7777777777778,1251.5555555555557,2503.1111111111113,5006.222222222223
w-reversible-sp-unigram-24k,W,24000,kakikudashi,690,7344,22032,1.0509444762449913,3.1528334287349744,1.0,0,1359,0.19447624499141386,2.0218672409648653,6,10.0,14.0,18.0,10.127536231884058,10.127536231884058,538.0835718374356,1076.167143674871,2152.334287349742,4304.668574699484
w-reversible-sp-unigram-24k,W,24000,kanbun,690,4292,12876,0.8414036463438541,2.5242109390315624,1.0,0,1374,0.269358949225642,2.0961908040808295,6,7.0,11.0,13.0,7.392753623188406,7.392753623188406,430.7986669280533,861.5973338561066,1723.1946677122132,3446.3893354244265
w-reversible-sp-unigram-24k,W,24000,modern_ja,1,11,33,2.75,8.25,1.0,0,0,0.0,2.75,4,4,4,4,4.0,4.0,1408.0,2816.0,5632.0,11264.0
w-reversible-sp-unigram-24k,W,24000,old_orthography,1,13,39,1.0,3.0,1.0,0,6,0.46153846153846156,3.6153846153846154,6,13,13,13,13.0,13.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-24k,W,24000,ruby_rendered,2,25,75,1.0869565217391304,3.260869565217391,1.0,0,3,0.13043478260869565,1.7538461538461538,6,11.5,12.7,12.969999999999999,11.5,11.5,556.5217391304348,1113.0434782608695,2226.086956521739,4452.173913043478
w-reversible-sp-unigram-24k,W,24000,technical,2,34542,54848,1.2957947255880256,2.0575458603743857,1.0,0,651,0.024421352740368385,1.5698479791762434,16,13328.5,16843.3,17634.129999999997,13328.5,13328.5,663.4468995010691,1326.8937990021382,2653.7875980042763,5307.575196008553
w-reversible-sp-unigram-24k,W,24000,technical_ja,1,27,43,1.2272727272727273,1.9545454545454546,1.0,0,0,0.0,1.2272727272727273,3,22,22,22,22.0,22.0,628.3636363636364,1256.7272727272727,2513.4545454545455,5026.909090909091
w-reversible-sp-unigram-24k,W,24000,unicode_edge,14,70,137,0.7070707070707071,1.3838383838383839,1.0,0,45,0.45454545454545453,2.9455532212885154,6,6.5,11.400000000000002,16.349999999999994,7.071428571428571,7.071428571428571,362.020202020202,724.040404040404,1448.080808080808,2896.161616161616
w-reversible-sp-unigram-24k,W,24000,web_novel,26,148548,395051,2.075765409499322,5.520324748822715,1.0,0,1070,0.014951860598353899,2.5172498359868003,16,2233.0,6295.0,8218.0,2752.423076923077,2752.423076923077,1062.791889663653,2125.583779327306,4251.167558654612,8502.335117309223
w-reversible-sp-unigram-24k,W,24000,whitespace,2,34,46,1.3076923076923077,1.7692307692307692,1.0,0,1,0.038461538461538464,1.8076923076923077,8,13.0,13.0,13.0,13.0,13.0,669.5384615384615,1339.076923076923,2678.153846153846,5356.307692307692
w-reversible-sp-unigram-32k,W,32000,aa,97,468268,1303346,2.5396897711248507,7.068803557869617,1.0,0,4495,0.024378999891528367,2.8929210143912187,16,1567,2632.8,10474.599999999988,1900.8247422680413,1900.8247422680413,1300.3211628159236,2600.642325631847,5201.284651263694,10402.569302527389
w-reversible-sp-unigram-32k,W,32000,aozora_kyu_kyu,15,98589,283524,1.330162713510888,3.8253055937828866,1.0,0,12651,0.17068728244151218,2.2197534398747316,16,2090,12303.0,17456.219999999998,4941.2,4941.2,681.0433093175747,1362.0866186351493,2724.1732372702986,5448.346474540597
w-reversible-sp-unigram-32k,W,32000,aozora_shin_kyu,51,363135,1049668,1.5046053640164243,4.349170703006849,1.0,0,15840,0.06563109853365873,1.8617783936949983,16,2868,9383,37637.0,4732.333333333333,4732.333333333333,770.3579463764092,1540.7158927528185,3081.431785505637,6162.863571011274
w-reversible-sp-unigram-32k,W,32000,aozora_shin_shin,37,500000,1454404,1.789907783950971,5.2064980812188555,1.0,0,7551,0.027031187353227563,1.9356922051865808,16,2971,12041.399999999998,58008.52000000001,7549.8378378378375,7549.8378378378375,916.4327853828971,1832.8655707657942,3665.7311415315885,7331.462283063177
w-reversible-sp-unigram-32k,W,32000,code,1,36,36,1.0909090909090908,1.0909090909090908,1.0,0,0,0.0,1.121212121212121,3,33,33,33,33.0,33.0,558.5454545454545,1117.090909090909,2234.181818181818,4468.363636363636
w-reversible-sp-unigram-32k,W,32000,english,1,44,44,1.0731707317073171,1.0731707317073171,1.0,0,0,0.0,1.0731707317073171,2,41,41,41,41.0,41.0,549.4634146341464,1098.9268292682927,2197.8536585365855,4395.707317073171
w-reversible-sp-unigram-32k,W,32000,gyaru,13,211,547,0.9134199134199135,2.367965367965368,1.0,0,100,0.4329004329004329,2.7883655555720335,6,13,27.0,36.67999999999999,17.76923076923077,17.76923076923077,467.6709956709957,935.3419913419914,1870.6839826839828,3741.3679653679656
w-reversible-sp-unigram-32k,W,32000,historical_kana,1,11,33,1.2222222222222223,3.6666666666666665,1.0,0,3,0.3333333333333333,3.111111111111111,6,9,9,9,9.0,9.0,625.7777777777778,1251.5555555555557,2503.1111111111113,5006.222222222223
w-reversible-sp-unigram-32k,W,32000,kakikudashi,690,7344,22032,1.064039408866995,3.1921182266009853,1.0,0,1359,0.1968994494349464,2.0450290503830684,6,10.0,14.0,18.0,10.002898550724638,10.002898550724638,544.7881773399015,1089.576354679803,2179.152709359606,4358.305418719212
w-reversible-sp-unigram-32k,W,32000,kanbun,690,4292,12876,0.8445493900039355,2.5336481700118063,1.0,0,1374,0.27036599763872493,2.1027297964893874,6,7.0,11.0,13.0,7.3652173913043475,7.3652173913043475,432.40928768201496,864.8185753640299,1729.6371507280599,3459.2743014561197
w-reversible-sp-unigram-32k,W,32000,modern_ja,1,11,33,2.75,8.25,1.0,0,0,0.0,2.75,4,4,4,4,4.0,4.0,1408.0,2816.0,5632.0,11264.0
w-reversible-sp-unigram-32k,W,32000,old_orthography,1,13,39,1.0,3.0,1.0,0,6,0.46153846153846156,3.6153846153846154,6,13,13,13,13.0,13.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-32k,W,32000,ruby_rendered,2,25,75,1.1904761904761905,3.5714285714285716,1.0,0,3,0.14285714285714285,1.9166666666666665,6,10.5,11.7,11.969999999999999,10.5,10.5,609.5238095238095,1219.047619047619,2438.095238095238,4876.190476190476
w-reversible-sp-unigram-32k,W,32000,technical,2,34542,54848,1.3568763012138114,2.1545350984012255,1.0,0,651,0.02557253407707114,1.636730824173232,16,12728.5,15989.7,16723.47,12728.5,12728.5,694.7206662214714,1389.441332442943,2778.882664885886,5557.765329771772
w-reversible-sp-unigram-32k,W,32000,technical_ja,1,27,43,1.2272727272727273,1.9545454545454546,1.0,0,0,0.0,1.2272727272727273,3,22,22,22,22.0,22.0,628.3636363636364,1256.7272727272727,2513.4545454545455,5026.909090909091
w-reversible-sp-unigram-32k,W,32000,unicode_edge,14,70,137,0.7070707070707071,1.3838383838383839,1.0,0,45,0.45454545454545453,2.9455532212885154,6,6.5,11.400000000000002,16.349999999999994,7.071428571428571,7.071428571428571,362.020202020202,724.040404040404,1448.080808080808,2896.161616161616
w-reversible-sp-unigram-32k,W,32000,web_novel,26,148548,395051,2.156995992333159,5.736350699889644,1.0,0,1070,0.015536969274554219,2.638101650446274,16,2112.0,6123.5,7897.75,2648.769230769231,2648.769230769231,1104.3819480745774,2208.763896149155,4417.52779229831,8835.05558459662
w-reversible-sp-unigram-32k,W,32000,whitespace,2,34,46,1.36,1.84,1.0,0,1,0.04,1.891025641025641,8,12.5,12.9,12.99,12.5,12.5,696.32,1392.64,2785.28,5570.56
w-reversible-sp-unigram-48k,W,48000,aa,97,468268,1303346,2.7104175590104536,7.543995925124157,1.0,0,4495,0.026017850734519524,3.0823959557921796,16,1488,2475.0,9719.759999999987,1781.0927835051546,1781.0927835051546,1387.7337902133522,2775.4675804267044,5550.935160853409,11101.870321706818
w-reversible-sp-unigram-48k,W,48000,aozora_kyu_kyu,15,98589,283524,1.3732971165900543,3.9493522774759717,1.0,0,12651,0.17622231508566652,2.3066568350764918,15,2027,11913.2,16913.459999999995,4786.0,4786.0,703.1281236941078,1406.2562473882156,2812.512494776431,5625.024989552862
w-reversible-sp-unigram-48k,W,48000,aozora_shin_kyu,51,363135,1049668,1.565041438785669,4.523865551288847,1.0,0,15840,0.0682673286528839,1.9413531665088735,16,2765,9117,36135.5,4549.588235294118,4549.588235294118,801.3012166582625,1602.602433316525,3205.20486663305,6410.4097332661
w-reversible-sp-unigram-48k,W,48000,aozora_shin_shin,37,500000,1454404,1.8798547248268653,5.468136462414185,1.0,0,7551,0.028389566054335322,2.0438145196520354,15,2830,11454.999999999998,55429.68000000001,7188.594594594595,7188.594594594595,962.485619111355,1924.97123822271,3849.94247644542,7699.88495289084
w-reversible-sp-unigram-48k,W,48000,code,1,36,36,1.1612903225806452,1.1612903225806452,1.0,0,0,0.0,1.1935483870967742,4,31,31,31,31.0,31.0,594.5806451612904,1189.1612903225807,2378.3225806451615,4756.645161290323
w-reversible-sp-unigram-48k,W,48000,english,1,44,44,1.1282051282051282,1.1282051282051282,1.0,0,0,0.0,1.1282051282051282,3,39,39,39,39.0,39.0,577.6410256410256,1155.2820512820513,2310.5641025641025,4621.128205128205
w-reversible-sp-unigram-48k,W,48000,gyaru,13,211,547,0.9547511312217195,2.475113122171946,1.0,0,100,0.45248868778280543,2.8994653532102923,6,12,27.0,36.67999999999999,17.0,17.0,488.8325791855204,977.6651583710408,1955.3303167420815,3910.660633484163
w-reversible-sp-unigram-48k,W,48000,historical_kana,1,11,33,1.2222222222222223,3.6666666666666665,1.0,0,3,0.3333333333333333,3.111111111111111,6,9,9,9,9.0,9.0,625.7777777777778,1251.5555555555557,2503.1111111111113,5006.222222222223
w-reversible-sp-unigram-48k,W,48000,kakikudashi,690,7344,22032,1.0881612090680102,3.2644836272040303,1.0,0,1359,0.20136316491332049,2.0882901370103553,6,10.0,13.0,18.0,9.781159420289855,9.781159420289855,557.1385390428212,1114.2770780856424,2228.554156171285,4457.10831234257
w-reversible-sp-unigram-48k,W,48000,kanbun,690,4292,12876,0.8478862109838009,2.5436586329514026,1.0,0,1374,0.27143421572500986,2.1095106484876305,6,7.0,11.0,13.0,7.336231884057971,7.336231884057971,434.11774002370606,868.2354800474121,1736.4709600948242,3472.9419201896485
w-reversible-sp-unigram-48k,W,48000,modern_ja,1,11,33,2.75,8.25,1.0,0,0,0.0,2.75,4,4,4,4,4.0,4.0,1408.0,2816.0,5632.0,11264.0
w-reversible-sp-unigram-48k,W,48000,old_orthography,1,13,39,1.0,3.0,1.0,0,6,0.46153846153846156,3.6153846153846154,6,13,13,13,13.0,13.0,512.0,1024.0,2048.0,4096.0
w-reversible-sp-unigram-48k,W,48000,ruby_rendered,2,25,75,1.1904761904761905,3.5714285714285716,1.0,0,3,0.14285714285714285,1.9166666666666665,6,10.5,11.7,11.969999999999999,10.5,10.5,609.5238095238095,1219.047619047619,2438.095238095238,4876.190476190476
w-reversible-sp-unigram-48k,W,48000,technical,2,34542,54848,1.4674993627326025,2.3301894808394934,1.0,0,651,0.027657405047157788,1.7658274684350064,16,11769.0,14732.2,15398.92,11769.0,11769.0,751.3596737190925,1502.719347438185,3005.43869487637,6010.87738975274
w-reversible-sp-unigram-48k,W,48000,technical_ja,1,27,43,1.2857142857142858,2.0476190476190474,1.0,0,0,0.0,1.2857142857142858,3,21,21,21,21.0,21.0,658.2857142857143,1316.5714285714287,2633.1428571428573,5266.285714285715
w-reversible-sp-unigram-48k,W,48000,unicode_edge,14,70,137,0.7291666666666666,1.4270833333333333,1.0,0,45,0.46875,2.9901960784313726,6,6.0,11.400000000000002,16.349999999999994,6.857142857142857,6.857142857142857,373.3333333333333,746.6666666666666,1493.3333333333333,2986.6666666666665
w-reversible-sp-unigram-48k,W,48000,web_novel,26,148548,395051,2.2792874349807435,6.061574578429718,1.0,0,1070,0.01641784174428061,2.8183671058402293,16,1968.0,5889.5,7536.75,2506.653846153846,2506.653846153846,1166.9951667101407,2333.9903334202813,4667.980666840563,9335.961333681125
w-reversible-sp-unigram-48k,W,48000,whitespace,2,34,46,1.5454545454545454,2.090909090909091,1.0,0,1,0.045454545454545456,2.1363636363636367,8,11.0,11.0,11.0,11.0,11.0,791.2727272727273,1582.5454545454545,3165.090909090909,6330.181818181818
w-reversible-sp-unigram-64k,W,64000,aa,97,468268,1303346,2.82697125746334,7.868403735744946,1.0,0,4495,0.02713667344831958,3.2087508295009535,16,1429,2380.2000000000003,9220.799999999988,1707.659793814433,1707.659793814433,1447.40928382123,2894.81856764246,5789.63713528492,11579.27427056984
w-reversible-sp-unigram-64k,W,64000,aozora_kyu_kyu,15,98589,283524,1.402064934510858,4.032083280003413,1.0,0,12651,0.17991381884892702,2.349299241028899,15,1983,11646.2,16571.399999999998,4687.8,4687.8,717.8572464695593,1435.7144929391186,2871.428985878237,5742.857971756474
w-reversible-sp-unigram-64k,W,64000,aozora_shin_kyu,51,363135,1049668,1.6066996146239376,4.6442815236291715,1.0,0,15840,0.07008446416799034,1.9841294383415025,16,2712,8757,35125.0,4431.6274509803925,4431.6274509803925,822.6302026874561,1645.2604053749121,3290.5208107498242,6581.0416214996485
w-reversible-sp-unigram-64k,W,64000,aozora_shin_shin,37,500000,1454404,1.945373900863746,5.658719165823672,1.0,0,7551,0.029379036650844292,2.1059330619998566,15,2752,11021.799999999997,53437.48000000001,6946.486486486487,6946.486486486487,996.031437242238,1992.062874484476,3984.125748968952,7968.251497937904
w-reversible-sp-unigram-64k,W,64000,code,1,36,36,1.2,1.2,1.0,0,0,0.0,1.2333333333333334,4,30,30,30,30.0,30.0,614.4,1228.8,2457.6,4915.2
w-reversible-sp-unigram-64k,W,64000,english,1,44,44,1.1891891891891893,1.1891891891891893,1.0,0,0,0.0,1.1891891891891893,3,37,37,37,37.0,37.0,608.8648648648649,1217.7297297297298,2435.4594594594596,4870.918918918919
w-reversible-sp-unigram-64k,W,64000,gyaru,13,211,547,0.9547511312217195,2.475113122171946,1.0,0,100,0.45248868778280543,2.8994653532102923,6,12,27.0,36.67999999999999,17.0,17.0,488.8325791855204,977.6651583710408,1955.3303167420815,3910.660633484163
w-reversible-sp-unigram-64k,W,64000,historical_kana,1,11,33,1.2222222222222223,3.6666666666666665,1.0,0,3,0.3333333333333333,3.111111111111111,6,9,9,9,9.0,9.0,625.7777777777778,1251.5555555555557,2503.1111111111113,5006.222222222223
